商品コード,メーカー,ヘッドモデル,販売価格,シャフトモデル,シャフト,メーカーフレックス,クラブ種別,番手,状態（総合ランク）ランクについて,補足コメント,ヘッド上部,ヘッド下部,フェース,フレックス,発売時クラブセット組合せ内容,グリップ,本商品クラブセット組合せ内容,ヘッドカバー,クラブセット実本数,年式,お店からのコメント/商品状態,ヘッドロフト角(°),クラブ重量(g),ヘッドライ角(°),利き手,ヘッド体積(cc),シャフト長(インチ),性別,店舗名,住所,電話番号
2100367867464,ミズノ,ＥＵＲＵＳ　４ＡＤ　１０．５°,4378,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）ドライバー,Ｂ,ＳＲ,ドライバー,１Ｗ,C,ネックミズノロゴ付近凹みあり,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,ネックミズノロゴ付近凹みあり,10.50,310.00,62.00,スタンダード,460,45.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867464,ミズノ,ＥＵＲＵＳ　４ＡＤ　１０．５°,4378,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）ドライバー,Ｂ,ＳＲ,ドライバー,１Ｗ,C,ネックミズノロゴ付近凹みあり,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,ネックミズノロゴ付近凹みあり,10.50,310.00,62.00,スタンダード,460,45.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867457,ミズノ,ＥＵＲＵＳ　４ＡＤ　５Ｗ,4378,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）フェアウェイ,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,18.00,322.00,60.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867457,ミズノ,ＥＵＲＵＳ　４ＡＤ　５Ｗ,4378,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）フェアウェイ,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,18.00,322.00,60.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867457,ミズノ,ＥＵＲＵＳ　４ＡＤ　５Ｗ,4378,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）フェアウェイ,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,18.00,322.00,60.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867433,ミズノ,ＥＵＲＵＳ　４ＡＤ　８Ｓ（実本数：６本セット）,17578,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,367.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867433,ミズノ,ＥＵＲＵＳ　４ＡＤ　８Ｓ（実本数：６本セット）,17578,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,367.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367867433,ミズノ,ＥＵＲＵＳ　４ＡＤ　８Ｓ（実本数：６本セット）,17578,ＥＸＳＡＲ（ＥＵＲＵＳ　４ＡＤ）,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,367.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370571051,ミズノ,ＥＵＲＵＳ　５ＧＯ　８Ｓ（実本数：８本セット）,30778,ＥＸＳＡＲ（ＥＵＲＵＳ　５ＧＯ）アイアン,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＡＷ，ＳＷ,ヘッドカバーなし,8,,,24.00,378.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370571051,ミズノ,ＥＵＲＵＳ　５ＧＯ　８Ｓ（実本数：８本セット）,30778,ＥＸＳＡＲ（ＥＵＲＵＳ　５ＧＯ）アイアン,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＡＷ，ＳＷ,ヘッドカバーなし,8,,,24.00,378.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370571051,ミズノ,ＥＵＲＵＳ　５ＧＯ　８Ｓ（実本数：８本セット）,30778,ＥＸＳＡＲ（ＥＵＲＵＳ　５ＧＯ）アイアン,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＡＷ．ＳＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＡＷ，ＳＷ,ヘッドカバーなし,8,,,24.00,378.00,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371010344,オデッセイ,ＥＸＯ　ＳＥＶＥＮ　Ｓ　３３インチ,14278,スチール,Ｂ,その他,パター,ＰＴ,C,EXOシャフト,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,EXOシャフト,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371010344,オデッセイ,ＥＸＯ　ＳＥＶＥＮ　Ｓ　３３インチ,14278,スチール,Ｂ,その他,パター,ＰＴ,C,EXOシャフト,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,EXOシャフト,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371010344,オデッセイ,ＥＸＯ　ＳＥＶＥＮ　Ｓ　３３インチ,14278,スチール,Ｂ,その他,パター,ＰＴ,C,EXOシャフト,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,EXOシャフト,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365077278,ピン,Ｇ　Ｕ３,15389,ＡＬＴＡ　Ｊ５０（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,19.00,,58.50,スタンダード,,40.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365077278,ピン,Ｇ　Ｕ３,15389,ＡＬＴＡ　Ｊ５０（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,19.00,,58.50,スタンダード,,40.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365077278,ピン,Ｇ　Ｕ３,15389,ＡＬＴＡ　Ｊ５０（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,19.00,,58.50,スタンダード,,40.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100350048078,ピン,Ｇ３０　１０．５°,13178,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,PING TOUR FLEX-S 45インチ,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,PING TOUR FLEX-S 45インチ,10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100350048078,ピン,Ｇ３０　１０．５°,13178,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,PING TOUR FLEX-S 45インチ,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,PING TOUR FLEX-S 45インチ,10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100350048078,ピン,Ｇ３０　１０．５°,13178,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,PING TOUR FLEX-S 45インチ,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,PING TOUR FLEX-S 45インチ,10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361041587,ピン,Ｇ４００　３Ｗ,24178,Ｓｐｅｅｄｅｒ　５６９　ＥＶＯＬＵＴＩＯＮ　ＩＶ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,14.50,,57.00,スタンダード,181,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361041587,ピン,Ｇ４００　３Ｗ,24178,Ｓｐｅｅｄｅｒ　５６９　ＥＶＯＬＵＴＩＯＮ　ＩＶ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,14.50,,57.00,スタンダード,181,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361041587,ピン,Ｇ４００　３Ｗ,24178,Ｓｐｅｅｄｅｒ　５６９　ＥＶＯＬＵＴＩＯＮ　ＩＶ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,14.50,,57.00,スタンダード,181,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367647677,ピン,Ｇ４００　５Ｗ,23078,ＡＬＴＡ　Ｊ　ＣＢ（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル外　良好,,純正品(普通),0,,,17.50,315.00,57.50,スタンダード,169,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367647677,ピン,Ｇ４００　５Ｗ,23078,ＡＬＴＡ　Ｊ　ＣＢ（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル外　良好,,純正品(普通),0,,,17.50,315.00,57.50,スタンダード,169,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367647677,ピン,Ｇ４００　５Ｗ,23078,ＡＬＴＡ　Ｊ　ＣＢ（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル外　良好,,純正品(普通),0,,,17.50,315.00,57.50,スタンダード,169,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364251341,ピン,Ｇ４１０　ＰＬＵＳ　　９°,36278,純正特注シャフト,Ｂ,その他,ドライバー,１Ｗ,C,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,Ｂ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,9.00,,59.50,スタンダード,455,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364251341,ピン,Ｇ４１０　ＰＬＵＳ　　９°,36278,純正特注シャフト,Ｂ,その他,ドライバー,１Ｗ,C,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,Ｂ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,9.00,,59.50,スタンダード,455,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364251341,ピン,Ｇ４１０　ＰＬＵＳ　　９°,36278,純正特注シャフト,Ｂ,その他,ドライバー,１Ｗ,C,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,Ｂ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,HZRDUS　PROJECTX　flex:6.0　75ｇ　2.9°　43.5インチ,9.00,,59.50,スタンダード,455,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365587852,ピン,Ｇ４１０　ＰＬＵＳ　１０．５°,35178,ＡＬＴＡ　Ｊ　ＣＢ　ＲＥＤ（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,10.50,,59.50,スタンダード,455,45.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365587852,ピン,Ｇ４１０　ＰＬＵＳ　１０．５°,35178,ＡＬＴＡ　Ｊ　ＣＢ　ＲＥＤ（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,10.50,,59.50,スタンダード,455,45.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365587852,ピン,Ｇ４１０　ＰＬＵＳ　１０．５°,35178,ＡＬＴＡ　Ｊ　ＣＢ　ＲＥＤ（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,10.50,,59.50,スタンダード,455,45.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493078,ピン,Ｇ４２５　Ｕ３　レフティ,26378,純正特注シャフト,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,altajcb (S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,altajcb (S),19.00,,58.50,レフティ,127,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493078,ピン,Ｇ４２５　Ｕ３　レフティ,26378,純正特注シャフト,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,altajcb (S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,altajcb (S),19.00,,58.50,レフティ,127,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493078,ピン,Ｇ４２５　Ｕ３　レフティ,26378,純正特注シャフト,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,altajcb (S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,altajcb (S),19.00,,58.50,レフティ,127,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370984486,ピン,Ｇ４２５　Ｕ４（アーコス無し）,24178,ＡＬＴＡ　Ｊ　ＣＢ　ＳＬＡＴＥ（ＵＴ）,Ｂ,ＳＲ,ユーティリティ,４Ｕ,D,,Ｃ,Ｄ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,22.00,,59.00,スタンダード,125,39.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370984486,ピン,Ｇ４２５　Ｕ４（アーコス無し）,24178,ＡＬＴＡ　Ｊ　ＣＢ　ＳＬＡＴＥ（ＵＴ）,Ｂ,ＳＲ,ユーティリティ,４Ｕ,D,,Ｃ,Ｄ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,22.00,,59.00,スタンダード,125,39.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370984486,ピン,Ｇ４２５　Ｕ４（アーコス無し）,24178,ＡＬＴＡ　Ｊ　ＣＢ　ＳＬＡＴＥ（ＵＴ）,Ｂ,ＳＲ,ユーティリティ,４Ｕ,D,,Ｃ,Ｄ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,22.00,,59.00,スタンダード,125,39.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493085,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　　９°　レフティ,64878,ＳＰＥＥＤＥＲ　ＮＸ　４５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,9.00,274.00,59.50,レフティ,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493085,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　　９°　レフティ,64878,ＳＰＥＥＤＥＲ　ＮＸ　４５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,9.00,274.00,59.50,レフティ,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365493085,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　　９°　レフティ,64878,ＳＰＥＥＤＥＲ　ＮＸ　４５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,9.00,274.00,59.50,レフティ,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592722,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　５Ｗ,39579,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＦＷ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,純正品(普通),0,,,18.00,287.00,58.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592722,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　５Ｗ,39579,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＦＷ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,純正品(普通),0,,,18.00,287.00,58.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592722,ピン,Ｇ４３０　ＨＬ　ＭＡＸ　５Ｗ,39579,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＦＷ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,純正品(普通),0,,,18.00,287.00,58.00,スタンダード,165,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365677973,ピン,Ｇ４３０　ＨＬ　ＳＦＴ　１０．５°,68178,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,265.00,59.50,スタンダード,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365677973,ピン,Ｇ４３０　ＨＬ　ＳＦＴ　１０．５°,68178,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,265.00,59.50,スタンダード,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365677973,ピン,Ｇ４３０　ＨＬ　ＳＦＴ　１０．５°,68178,ＳＰＥＥＤＥＲ　ＮＸ　３５（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,265.00,59.50,スタンダード,460,46.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370688766,ピン,Ｇ４３０　ＬＳＴ　　９°,60478,ＰＩＮＧ　ＴＯＵＲ　２．０　ＢＬＡＣＫ　６５（ＤＲ）,Ｂ,Ｘ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　良好,,純正品(普通),0,,,9.00,,58.00,スタンダード,440,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370688766,ピン,Ｇ４３０　ＬＳＴ　　９°,60478,ＰＩＮＧ　ＴＯＵＲ　２．０　ＢＬＡＣＫ　６５（ＤＲ）,Ｂ,Ｘ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　良好,,純正品(普通),0,,,9.00,,58.00,スタンダード,440,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
